346210251440 867422 0 1 1 1 0 0 0 0
348471396720 583483 0 0 0 0 1 1 0 0
348811739200 542765 1 1 1 1 0 0 0 0
351923341440 476905 0 0 1 1 0 0 0 0
352594316560 1091787 0 0 1 1 1 1 0 0
352782040160 664196 0 0 0 0 0 0 1 1
353876331520 569607 0 0 1 1 1 0 0 0
354310067760 580704 0 0 0 0 0 0 1 1
354711312240 593088 1 1 1 1 0 0 0 0
354779468880 559515 0 0 0 0 1 1 0 0
357709604960 550595 1 0 0 0 1 0 0 0
357817360480 561825 1 1 1 0 0 0 0 0
358162445920 675519 0 1 1 1 0 0 0 0
361282232400 686815 0 0 0 0 0 0 1 1
361370300880 610061 0 0 0 0 0 0 1 1
363165656160 435698 1 1 0 0 0 0 0 0
363564714240 759871 0 0 1 1 0 0 1 1
363825753600 645286 0 1 1 1 0 0 0 0
365014273760 559829 1 1 1 1 0 0 0 0
365228180240 610193 1 1 1 1 0 0 0 0
365650491360 631790 0 1 1 1 0 0 0 0
370566000240 736005 0 0 1 1 0 0 0 0
372540871440 675389 0 0 0 0 0 0 1 1
373024121440 657896 0 0 1 1 0 0 0 0
374653838160 600389 1 1 1 1 0 0 0 0
374920888880 714105 0 0 1 1 0 0 0 0
375348796080 769632 1 1 1 0 0 0 0 0
376558102880 579611 0 0 0 0 0 0 1 1
377095588400 600086 1 1 1 1 0 0 0 0
377658650400 554619 1 1 1 0 0 0 0 0
378496665440 672638 0 0 0 0 1 1 0 0
380599615680 597782 1 1 0 0 0 0 0 0
383501107200 478846 1 1 0 0 0 0 0 0
384321754800 549456 0 1 1 0 0 0 0 0
384523564560 637368 1 1 0 0 0 0 0 0
384988083040 664172 1 1 1 0 0 0 0 0
386989648560 611676 0 0 1 1 0 0 0 0
388273803760 630746 0 0 1 1 0 0 0 0
388395868480 634531 0 1 1 1 0 0 0 0
388700841680 724764 0 0 0 0 1 1 0 0
390143286080 565417 1 1 1 1 0 0 0 0
390151478640 496272 0 0 0 0 1 1 0 0
390561949760 632631 1 1 0 0 0 0 0 0
392311041760 567210 1 1 0 0 0 0 0 0
392544056320 719940 0 1 1 0 0 0 0 0
394014804800 590182 1 1 1 1 0 0 0 0
396204957280 565682 1 1 1 0 0 0 1 1
398800461040 556629 1 1 0 0 0 0 0 0
401321737600 546019 1 1 1 1 0 0 0 0
402502570080 614749 0 0 0 0 0 0 1 1
402720451040 543967 1 1 0 0 0 0 0 0
402720450960 629681 0 0 1 1 0 0 0 0
402960678240 622087 1 1 1 1 0 0 0 0
403096751840 617279 0 0 1 1 0 0 1 0
405563797840 581151 1 1 1 1 0 0 0 0
406509010640 629037 0 1 1 0 1 1 0 0
406567321440 701523 0 0 0 0 0 0 1 1
410976595680 698148 1 0 1 1 0 0 1 0
412750134640 728607 1 1 1 1 0 0 0 0
413155511200 536606 1 1 0 0 0 0 0 0
414781185440 654232 0 1 0 0 0 0 1 0
416670588400 424801 0 0 0 0 0 0 1 1
418033270960 437418 0 0 0 1 0 0 1 0
418033270880 704285 1 1 1 0 0 0 0 0
419767376480 743976 0 0 0 1 1 0 0 0
420569811520 657780 1 1 1 0 0 0 0 0
421870306000 590866 1 1 1 0 0 0 0 0
423052662640 604039 0 0 0 0 0 0 1 1
424410678800 568320 1 1 0 0 0 0 0 0
424526746480 541714 1 1 1 1 0 0 0 0
425523301440 612433 0 0 0 1 0 0 1 1
425851113760 538482 0 0 1 1 0 0 0 0
431459178080 607904 0 0 0 1 1 0 0 0
436935323920 558667 0 1 1 1 0 0 0 0
437964859840 587050 0 0 1 0 0 1 0 0
439072873600 553595 1 1 0 0 1 0 0 0
445220408800 676342 0 0 0 0 0 0 1 1
446051199040 715334 1 1 0 0 0 0 0 0
446285966560 588882 1 1 1 1 0 0 0 0
446992398640 601695 1 1 1 1 0 0 0 0
449983183280 668120 0 0 1 1 0 0 0 0
453709230880 738026 1 1 1 0 0 0 0 0
455875639040 660536 0 0 1 1 0 0 0 0
455972745760 647129 0 1 1 1 0 0 0 0
457224279280 566967 0 0 0 0 0 0 1 1
457693148880 658450 0 0 1 1 0 0 0 0
458763301120 509651 1 1 1 1 0 0 0 0
461627341840 558248 0 0 0 0 0 0 1 1
461819532320 538890 1 1 1 0 0 0 0 0
462220748800 517695 0 1 1 1 0 0 0 0
465544883040 546798 1 1 1 0 0 0 0 0
465954459840 735916 0 0 0 0 0 0 1 1
